full_text,label
@fachrudin19 @Piomonn @StefanAntonio__ @Shell @bahlillahadalia Mio gw pakein pertalite klo macet panas ke kaki gw ganti ijo jd adem apalagi nitro malu aja motor tua isi nitro,1
@rempanm29 @dedikusmanto57 @JohnAarivEd ️ Zainab binti Al Haritz menorehkan namanya dgn tinta emas dlm sejarah islam. Akhirnya baginda pensiun jd nabi dan mendapat bonus istimewa 72 bidadari. Jasadnya dikubur setelah 3 hari ditunggu² tdk bangkit. Dan sekarang udah jadi Pertalite. https://t.co/6JlutqPvJP,0
@hiinilidya Hati-hati produk oplosan juga itu jangan2. Turbo rasa pertalite,0
pengen jd tukang gigi aja,0
@batambun @Narasi_winda mamad pedo jadi pertalite,0
@textfor_ Mau beli pertalite tapi rame terus,1
@punuk_0nta @RefublikAteis Nah yg itu bagi2 yg ini nih mbuh agamanya apa entah uang nya ada dibagi2in apa enggak sama yg terakhir itu tuh yg korupsi oplosan pertalite yg bio nya aja ayat bible.. https://t.co/LB7BdQ8O6z,1
@komandanoy3n Coba diisi pertalite bang,0
Apa jgn2 bbm pertamina itu rebranding? Jadi pertalite itu bukan hasil dari rnd laboratorium ada racikan campuran kimia gt tapi. Itu bbm entah apa namanya lalu dibeli pertamina dikasih nama pertalite. Hahahha. Klo gt jgn2 ada perusahaan maklon bbm dong? Hahhaha,0
denger berita pertalite di oplos tadi pagi langsung ganti bensin ke Shell,0
@StefanAntonio__ @Shell @bahlillahadalia Lha h Kan .. biar rakyat balik beli pertalite g ngantri..,1
@are_inismyname @prabowo @Gerindra @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @zarryhendrik @Kimberley_PS08 @florieliciouss @temanduit @setkabgoid Hidup Jokowi...diatas pertalite harga prtamax...otak jangan di dengkul.,1
*sedang denial ingin jdi terong premium atau terong pertalite https://t.co/fKn031XlpQ,0
@apayabingungm Campur sama pertalite terus jual harga Shell super https://t.co/WNzBRNtNTS,0
@LoserSungchan 3.700 bisa dituker pertalite gaak?,0
@Adrianussatrio Kan dulu aku jg pake Vivo tapi budget diperketat sama swami jadi pake pertalite baru pas ada kasus ini dia mau ngisi ke Vivo lagi. Yaa harap maklum sbg IRT cuman bs ngikut swami,1
@SidikRakhm50341 @BarisanPemudaRI @kemenkeu @DPR_RI @jokowi Buat subsidi listrik pertalite gas yg kau konsumsi. Buat bangun jalan yg kau lewati.,1
Pertalite habis tinggal seblak ceker,1
@retrotikaa Ya kan kasi tau kok Masi pake pertalite,1
@celoteh_paimin @1nusa2 @AzisDadun_ @Guz_sholehh @Jobriik @1802_kimmi @kangwaqfi2 @75__mah @__LOVE_AG4EVER @04_zainal @RaniKancana @wiwikherma @DS_yantie Iki jurusan ngopi oplosan pertalite https://t.co/scC0TPPSaf,0
@Jateng_Twit campur pertalite sudah gagal berinovasi ke cairan lain,0
udah ketauan dioplos pertalite bukannya sadar malah diganti oplosan sama aer,0
Yang BISA merusak mesin adalah: Sering campur BBM dengan RON berbeda. Misalnya hari ini Pertalite (RON 90) besok Shell V-Power (RON 95) lalu balik lagi ke Pertalite. Ini bikin ECU harus terus menyesuaikan timing pengapian.,0
Komisi D DPRD Sulsel Perjuangkan Pertashop Bisa Jual Pertalite https://t.co/lhd51TY4BE,0
@Tan_Mar3M Pernyataan resminya nunggu ada kasus rame misalnya menaikkan harga pertalite,0
@CNNIndonesia Tampang rakus uang sulao pertalite,1
Ngerii gak sih Gaess! Pertalite dioplos Minyak Goreng dioplos Gula Merah dioplos Selamat datang di Negeri #SakitJiwa,0
Yang Pertalite juga di oplos itu bener ga sih anjirrr??? Ini platform kenapa dah eror disaat genting gini tiap jam di Indonesia itu genting oyyyyyyy ga update dikit UU baru yang nyiksa rakyat diketok palu,1
@Louis_____Lie kemarin berita pertalite oplos dad,0
Banyak banget kasus motor mogok karna oplosan pertalite,0
wishlist minggu ini : - jual baju lama - beli baju baru yang beda - beli baju lebaran - kalo lagi dapet mampir ke gacoan pulang kampus - beli makeup baru - potong rambut - semir rambut gtw warna - beli case hp + tempered glass - ngisi pertalite aja,1
@susipudjiastuti BBM sesungguhnya adalah Pertalite,0
Ini di Pandak cuma ada pertamina ku isi pertalite motorku macet kok isooo,0
@tanyakanrl translite siapanya pertalite,1
@kitashintwt @tanyakanrl AWKWKWKW TDI GW JG MIKIR PERTALITE,0
@kompascom Pagi ini isi pertalite 100rb tapi yang masuk kurang mohon di periksa dulu remot dan dispenser dan kantor operatornya ya @ptpertamina SPBU Penggilingan 34.13903,1
@V3g3L Siramkan air atau pertalite pada perangkat sound nya percuma dihimbau dan diberitahu karena kuping mereka semua sudah BUDEG,1
Allhamdulilah terimakasih banyak Pertamina btw Pertamina Foundation yaa bkn Pertamina yang pertalite itu... https://t.co/IiCb46G4Y1,1
@kompascom kemaren campur pertalite sekarang campur air besok campursari sekalian biar joget mobilnya,0
@iSanChoi Deket rumahku tutup karena ngoplos pertalite,1
Tumben banget ini POM bensin yg biasanya ga pernah kehabisan pertalite terus sekarang kehabisan pertalite?,0
bayar adminya bikin barcode pertalite di spbunya tuh berapa sih???,1
@chanypweol @drunkrer Dia sukanya es pertalite,0
Sebuah mobil bermuatan BBM Pertalite terbakar di Polewali Mandar Sulawesi Barat pada Senin (10/3/2025) Diduga kebakaran dipicu korsleting listrik pada bagian mesin kendaraan. Sopir minibus mengalami luka bakar serius. ~LL #Kebakaran #BBM https://t.co/EVZHQ9YHXc,0
@Kikimusampa007 @Gambit_XX__280 @MasBRO_back Waktu itu Vivo jualan ron 89 dan harganya lebih murah daripada pertalite tetap dijegal juga itu. Harganya langsung naik dan beberapa bulan kemudian Ron 89 punya Vivo langsung dihentikan produksinya,0
@littlesemongko @immernochdu @RadioElshinta kalo buat ngurangi subsidi BBM. Kasih kebebasan SPBU Swasta nentukan harga hapus pertalite dan sediakan jenis BBM non subsidi sprti jaman orba. Cm ada Bensin dan Solar ga perlu gimmick RON 92 RON 97 tapi endingnya oplosan,0
@TirtoID dipalsu dengan pertalite? wow sungguh membagongkan,1
@bigjayen2 @StefanAntonio__ @Shell @bahlillahadalia Waktu itu Vivo jualan ron 89 dan harganya lebih murah daripada pertalite tetap dijegal juga itu. Harganya langsung naik dan beberapa bulan kemudian Ron 89 punya Vivo langsung dihentikan produksinya,1
Mentri yg sama ketika pertalite di oplos besok apa lagi mungkinkah proyek pemugaran TMII trrbongkar saksilan episode berikut nya,0
Bukan Rp10.000/Liter Ternyata Segini Harga Asli BBM Pertalite Terbaru https://t.co/Fr2pgGIuGR,0
Harga BBM non subsidi naik per 1 Maret 2025. Pertamina masih menahan harga Pertalite di Rp 10.000 per liter sementara harga BBM lainnya mengalami penyesuaian. https://t.co/rrhTw7fqXz,1
@mbahGandalf @SantorinisSun Nama pertalite itu kan nama Indonesia....Mbah.... Caranya ya blending dgn zat adiktif...,1
@TirtoID Dipalsukan??? Maksudnya bukan dari minyak sawit? Lalu dari apa apa dari minyak pertalite wkwkwkwkwk,0
@seringsendirian kemarin ada berita pertalite oplos,1
@Mdy_Asmara1701 Bajingann emang bukan di campur pertalite lagi,1
Ingat skupi biru-ku yang ternyata selama ini ku kasih minum pertalite versi elite,0
@kompascom Di Empat Lawang Sumsel ada SPBU yg udah berkali kali kena suspensi nutup 2-3 bulan. Dari ngoplos minyak mentah ngoplos air takaran nggak beres. Terakhir saya isi bensin tanki motor kapasitas 3 6L kena 50k padahal isi pertalite.,1
@blccknights Pd bingung mau trend gendong gas melon antri pertalite atau cucuran minyakita.,0
Inilah Daftar Motor dan Mobil yang Dilarang Isi BBM Pertalite di SPBU per 11 Maret 2025 https://t.co/Op3eH7wkzc,0
@are_inismyname @prabowo @Gerindra @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @zarryhendrik @Kimberley_PS08 @florieliciouss @temanduit @setkabgoid @prabowo lagi pecah belah anak bangsa CASN dipending gajiannya para ojol diberi THR. Kuat dugaan SK pengangkatan CASN lg diobral kolusi nepotisme n korupsi utk praktek di-oplos spt pertalite &amp; utk dikurangin timbangannya spt migor,1
pertalite oplosan mentioned di ujian gua https://t.co/mN4MTazFsZ,1
@REunuch74099 @NusBhisma @yaniarsim Jangan2 avtur disini dioplos pertalite,0
Wadehel kasus oplos pertalite belum kelar ini udh dioplos sm air,1
@naxeon Pertalite gak tuh,0
@NenkMonica Kasus Pagar laut Pertalite spontan hening,1
@pertamina Pagi tolong di cek takaran perliter utk bensin pertalite di SPBU Jl. panjang raya kel./kec. kebon jeruk samping taco bell sebrang SMAN 65 Jakarta Barat. @prabowo @erickthohir @KemenBUMN @YLKI_ID @DKIJakarta,1
@kompascom Di-mix pertalite Ki wes keterlaluan lho iki tambah air wkwk kacauuuu,1
Lha inikan bukan negara dengan hukum syariah bolehlah pertalite dioplos Migor 1 kg jadi 700 gram Gimana sih didunia ini sekarang belum ada negara yg menerapkan syariah maksimal seperti era Abu bakar dan Umar deh,0
@woonyanggurl bentar cek dulu takut malah kebawa pertalite oplos,1
Beberapa tahun terakhir momen paling sakit hati tinggal di Kaltim tuh ya apa lg kalau bukan pas ngisi bensin. Pertalite SELALU langka. Sekalinya ada antrian pasti mengular. SPBU selain Pertamina si paling korup? Ga ada.,1
@cheonsaaya @chocojunie mabuk pertalite tuh yg punya akun,1
aku jadi pelanggan setia kerang sejak 2024 bulan juni awalnya karena motor ku di sayang banget sama pacarku krn dia sering bilang 160 cc isi pertalite jelek banget kamu bub and then dia isiin motor gue V-Power nya shell full teng dan itu enak banget gue rasa.,1
Ckckck kemaren dioplos pertalite skrg dioplos air dong,0
@suneokurus Ini mah Aloy versi Pertalite,1
kelas dari jam 1 siaang pulng kelas lanjut prepare bukber masak dll trs abis bukber rapat pulang rapat jam 12 trs ngantri pertalite and yaa baru sampe rumah,1
@zola_papazola2 @TirtoID Ngoplos minyak kita pake apaan? Ntu setau gw migor paling murah bukan subsidi tapi kewajiban produsen kudu bikin brand pemerintah Emang ngoplos pertalite pake paertamax?,0
Pertalite dioplos Minyak goreng palsu Emas palsu Apalagi yang palsu? Oh iya janjimu yang palsu itu yahhh??? awkawkwkkakak,0
@CutiLagi lagi debatin pertamaz pertalite,0
@pertamina135 saya malah udah punya barcoda ditolak mau isi pertalite dengan alasan melewati garis di depan nozle gak bisa transaksi suruh muter antri lagi kebelakang,1
Menuju indobesia bubar 2027. Rusak dah nie negara spbu resmi kek begini bensin dicampur air bukan di oplos pertalite lagi. @tempodotco @CNNIndonesia @BivitriS @nitiaAnisa,0
@syims__ Ra masalah mangkat tuku pertalite tekan gone tuku shell,0
@FerdyChel @tempodotco Cie jongosnya Bahlil dan kroninya kesindir. Panas bwaang? Minum pertalite oplosan dong siape tau adem.,0
@chewwinggumbear Jangan lah tar pesen tau campur rasanya pertalite kan ga enak,0
RDP dengan Pertamina DPRD Sulsel Rekomendasikan Pertashop Bisa Jual Pertalite https://t.co/oRPHByR1oO,0
Duh pertalite ngantri...beli yg versi gak antri aja deh... https://t.co/ibaTcDGTMP,0
Jangan terlalu jauh prediksinya. Lihat pagar laut lihat oplosan pertalite lihat korupsi 300 triliunan lihat penggeledahan kantor gubernur Jatim lihat korupsi Asabri semuanya diduga ada penyelamatan tokoh-tokoh utamanya. Jadi kita tunggu kelanjutannya.,1
Barusan beli bensin di plat merah di tiap deket pompa pengisian ada gelas takar yang nunjukin warna jenis bbmnya karena w beli pertalite ya keliatan sih warnanya hijau cuman sorry aja yaa kalau di Kota w ada selain plat merah w gakan beli ke mereka wkwk,0
@tanyakanrl Translite apanya pertalite?,1
@tanyakanrl Translite siapanya pertalite,1
@kompascom Bubarin ajalah pertaminonok.. ganti Petronas. Pertalite ampas di jual 10rb. Seharusnya 5.500-6000 /liter. Udh gitu masyarakatnya juga tolol2 manut aja dibegoin trus Ama negara. Gini amat tinggal di Indonkontolsia.,1
@bacottetangga__ Pernah waktu lagi cman megang cash 50rb ngisi pertalite 50rb pake Luxio. Muka si staff nya julid banget jir padahal emang kepaksa gw ngisi segitu karna nanggung,1
Oh ya seru nih. Pelawak pertalite.,1
Pertalite kak 10rb,0
@kangdede78 Yg milih berharap pleciden nya Wowo eh malah oplosan Wowo isi Mulyono kaya pertamak isi pertalite,0
@NenkMonica 11 ribu T di kantongnya itu kira-kira duit apa yah???? Jangan-jangan,0
@BosPurwa @jokowi Duit dikantongnya yang 11 ribu T itu jangan2......?????,1
@1kgLABU pertalite kaya nya kk benul ga benul?,0
@moo_timomo @vanesavanillaaa Kwkwkw pertalite jalur fast track https://t.co/41USCvMlrA,1
Tak baleni sore2 masih tutup berarti gak ada stok nih terpaksa ke pertanipu dan ya pertalite habis adanya pertamix kenapa aku lahir di Indonesia,0
Nggak tau bener apa nggak tadi pas pretest ada yang jawab senyawa anu warnanya biru pertalite anying nggak expect pertalite dibawa²,0
Ketawa banget liat pertalite ikut dioplos juga di daerah medan njir Miris,0
Jangan dilupakan pagar laut oplosan pertalite danantara blok Medan fufufafa dan terbaru PT Antam memalsukan emas ratusan ton.,0
@fndltm_24 @BlokirBoris @mydayat @AldhitamaR Selagi ada QR my pertamina alphard juga bisa isi pertalite om,0
@mp3loml WKAKKAKAKA KIRIM JEMBER PLS AKAN AKU BELI,1
@mp3loml ENAK tapi kalo bawang merah gaenak,0
@mp3loml xixixixi,0
@jellypastaa Loh besok kan mau pada bawa pertalite Bang. Buat bakar mereka sendiri.,1
@erickthohir Sok asik lu residu pertalite,0
nge save no wa mamahnya salsa jd ngiler gr gr bolennya..,1
tadi aku baru masak nasi 3 menit sebelum adzan ️ aku lupa kalo cateringku gapake nasi ️ alhasil sampe skrg nasi e blm mateng su asu ️️️,1
dari kmrn lg seneng masak kangkung,1
lagi jatuh cinta sama cah kangkung bikinanku ENAK BGT,1
@mp3loml ROTI mirip roti o gitu,1
@fvllsunh untung hubungannya egk ikit putus ia,0
@jahra29_ Makanya beli pertalite,0
hearing things 6TjMQaF9au3j1SB5rM5PTqZK9dFVw3mFbK2UpTQ4dYxf,1
@jahra29_ Untuk selama ini aku cuma mengisi Pertalite doang,1
@SutanBatuah__ @rasjawa Maren antri BP di Bubat kek Antri pertalite,1
@beolcpirit @Gambit_XX__280 @MasBRO_back Waktu itu Vivo jualan ron 89 dan harganya lebih murah daripada pertalite tetap dijegal juga itu. Harganya langsung naik dan beberapa bulan kemudian Ron 89 punya Vivo langsung dihentikan produksinya,0
INI GAADA YANG MAU BERANTAS PERTALITE YANG OPLASAAAAAN,0
Siapa disini yg motornya jadi butut setelah pakai pertalite?,1
@rasjawa Hari ini di cihampelas udah restock lg kang tp antrinya dah kaya ngantri pertalite,1
@fndltm_24 @BlokirBoris @AldhitamaR Yg penting ajuin QR klo dapet ya bisa isi.. Bio solar ama pertalite asal ngajuin QR dikasi kek nya...,0
@catcutebanget Tapi kan pertalite nya enggak dioplos...,1
gasabar nunggu giliran dikasi takjil,1
@jawafess Menurutku sih Pekalongan. Karena sampai sekarang dibanding kota lain supply BBM sembako itu paling aman. Di saat kota lain ada kelangkaan gas Pertalite Beras Telor. Di Pekalongan stock masih stabil,1
@kompascom Ga ada yg inisiatif buat ngirim pertalite,1
Polres Pasaman Barat mengamankan seorang pelaku dan Barang Bukti yang diduga melakukan penyalahgunaan pengangkutan dan/atau niaga BBM disubsidi pemerintah jenis pertalite. Barang Bukti : 1 unit kendaraan mobil toyota kijang beserta sebanyak 20 derigen BBM jenis pertalite https://t.co/c0gCyU1Kc0,1
@MasBRO_back Sekarang ke Shell beli ron berapapun berasa antri pertalite antri bensin subsidi.,0
Regional Manajer Retail Sales PT Pertamina Patra Niaga Sumbagut Edith Indra Triyadi mengklaim adanya pengoplosan BBM jenis Pertalite di Medan. Hal ini sebagai respons dari adanya dugaan kecurangan tersebut di SPBU Jalan Flamboyan Kota Medan. (ist) https://t.co/uVbskgxQJ7,1
Pertalite Reguler = Busuk Pertalite fast track = Sudah ndak fas track lagi. Astagfirullah,0
Pertama kali gw ngantri di shell kayak ngantri beli pertalite‍️ https://t.co/7eOZP3Uvv3,0
@LahhBir KITA DISURUH BIKIN LAPRAK KAH,0
@BumiAltair @tanyakanrl sumpah ka? pertalite dioplos sama apa?,1
@skyylaaaaaaa @tanyakanrl ada lagi kak pertalite jg oplosan di spbu mana tuu,0
@fajar_ardi10 @biasalahanakmud Mau ikut tambahin dong ka. Sekalinya bisa qris atau debit harus min. 50K. Pernah dulu masih isi pertalite karna gak pegang cash bensin habis akhirnya bayar pake debit padahal gak sampe 50K karna ribet sisanya aku suruh isiin motor belakang yang kebetulan ojol. Itung2 amal juga.,1
@innovacommunity Dia punya tangki diisi Tuak bukan pertalite alhasil seperti ini.,0
@heartteub8teu pertalite ajaa tapi jangan di oplos,1
Bukan hanya pertalite produk lainnya seperti LPG juga perlu diteliti harga pokoknya .karena di Malaysia hanya kisaran 7.000 rupiah per kg,1
@ijongseogn Ntu minum pertalite gk c?,0
@ColminIndonesia It's tin biscuit but rengginang inside... LOL... Pertamax tapi pertalite...,1
Bahlil Minta Pertamina Pajang Contoh Pertamax dan Pertalite di Setiap SPBU untuk Yakinkan Masyarakat https://t.co/JY4hnjTVlN https://t.co/gzByxCAjcD,0
@tanyakanrl mungkin ibumu tekdung gol pertamax bapakmu dan kamu lahir premium tanya saja mereka berapa bobot lahirmu siapa tau pertalite,1
Pertanyaannya dioplos pakai apa ya? Secara pertalite kan bahan bakar dengan RON paling rendah,1
flying victim itu bahan bakarnya avtur atau pertalite,1
Rapatnya para tikus hasilnya bagi-bagi uang tambang uang emas palsu hasil jualan pertalite oplosan tambang blok Medan deal-deal hukum pagar laut dll. cek LHKPN para tikus tsb. rekening mereka gendut-gendut. Jadi ada hasilnya untuk mereka sendiri dan rakyat jd. penonton.,1
@DoankWarto Pengalihan isu oplosan pertalite minyak kita pagar laut dsb. Dia pikir bangsa ini bodoh semua. Ndasmu..!!!,1
@barudakalter @gdness @silfvck Pertalite dipalsuin minyak goreng dipalsuin sekarang tete dipalsuin. Dah lah pindah negara aja,0
@bagjakertajaya @el_jupri @Saham_fess Pertalite di oplos pun,0
@el_jupri @Saham_fess Gak pernah pake LPG 3 Kilo lu? Atau pertalite? Makan lu di resto terus yang pake gas non-subsidi?,1
Bisa juga kemungkinan seleranya adalah oplosan pertalite pertadex dan ekstrak kecubung ‍️,0
Tapi untungnya gue masih ada hati ya kalo gak tuh rame pertalite harusnya momentnya pas. Bukannya muhasabah lo semua wkwkw,0
@MariaAlkaff_ kayak beli bensin pertalite botolan pinggir jalan tulisannya seliter harga 12 rebu isi 0 8 mililiter ..udah lebih mahal dikorupsi pula isi dan harganya,0
@neohistoria_id Abis ngeliat berita yg ngoplos pertalite disitu emang makin berasa gotham citynya wakanda sih wkwwkwk,1
@AlnilamOmar Pertalite rasa Premium,0
sbnrnya dah tau pelakunya dri awal soalnya dri early ep udh di hint mulu kalo ntu yogurt di oplos ama jamur (bukan di oplos ama pertalite) trs si yg tau herba herba ini kan cmn minsol trs kata org drama ini musingin krn maju mundur lah gwe nntnnya nyaman2 aje,1
@sukamakanajaaa @AldhitamaR Kirain 2KD. Berarti antri solar aman aja? Kalau di Kalsel antrinya bisa puluhan mobil dan sering ngantri ama dump truck. Kadang udah narih mobil dari malam. Pertalite paling 10 mobil. Kalau dexlite gak antri.,1
@AldhitamaR tapi 2021 pertalite hanya IDR7500,1
@tham878 Sangat berjasa ada kamera setiap kebaikan bisa di dokumentasi kan contoh pertalite Joss*dengan minyak goreng yang 800*ini yang agak ringan sih️️️,1
@Mdy_Asmara1701 Krn cuan pertalite mengalir kmn2 d dlm gedung anuan,0
@midhangste @JhonSitorus_18 Buka pertalite itu siram ke pol pp bakar mereka itu....,1
@JhonSitorus_18 Aneh kan...per 1 januari 2023 premium ron 88 udah stop produksi pertamina..tiba2 2025 spbu oplos pertalite dengan premium .pertanyaan nya apa mungkin spbu punya premium atau import premium sendiri ? Masalah nya di pertamina tapi yg kena spbu..aneh pertamina https://t.co/9HVHHH9oUu,1
